,userId,movieId,rating,timestamp,score
35056,23,160,4.5,1057636575,1
35206,23,168,4.0,1018158600,1
35258,23,169,5.0,1009341295,1
35259,23,170,4.0,1009341158,1
35261,23,171,4.0,1030157918,1
35264,23,173,2.0,1009341434,1
35271,23,175,4.0,1186368748,1
35307,23,176,5.0,1052444455,1
35312,23,177,4.0,1038208059,1
35324,23,178,5.0,1044769505,1
35405,23,182,4.0,1089179365,1
35417,23,184,4.0,1096857994,1
35422,23,185,3.5,1111383433,1
35451,23,188,3.5,1143956266,1
35452,23,189,4.5,1135142724,1
35453,23,190,4.0,1137901316,1
35459,23,194,3.5,1179809840,1
35462,23,195,4.0,1169008331,1
35484,23,198,3.5,1264148142,1
36252,24,1,2.5,1091265485,1
36253,24,2,3.0,1091267504,1
36254,24,4,2.0,1091267065,1
36255,24,5,2.5,1091536619,1
36264,24,8,1.5,1091536627,1
36265,24,9,2.0,1091539269,1
36266,24,10,3.5,1091265191,1
36268,24,15,2.5,1091536525,1
36269,24,16,2.0,1091536552,1
36271,24,20,3.5,1091537592,1
36272,24,21,3.0,1091536556,1
36278,24,22,0.5,1091539279,1
36281,24,24,2.0,1091536600,1
36282,24,26,2.5,1091264558,1
36283,24,27,2.5,1091536531,1
36285,24,30,3.0,1091537294,1
36286,24,31,2.0,1091706223,1
36287,24,32,3.5,1091537350,1
36288,24,33,3.5,1091267138,1
36290,24,35,3.0,1091536564,1
36291,24,37,4.0,1091536528,1
36295,24,38,3.0,1091536573,1
36296,24,42,2.0,1091267062,1
36300,24,47,2.0,1091536548,1
36302,24,48,2.5,1091536533,1
36306,24,50,2.5,1091536605,1
36307,24,51,1.5,1091264641,1
36308,24,53,3.0,1091536514,1
36310,24,55,3.0,1091536510,1
36313,24,58,3.0,1091537346,1
36316,24,59,4.0,1091536542,1
36317,24,62,3.5,1091265872,1
36318,24,63,4.0,1091704394,1
36322,24,68,3.0,1091536522,1
36323,24,69,3.5,1091536516,1
36324,24,70,3.5,1091261651,1
36325,24,73,2.5,1091536590,1
36329,24,76,2.5,1091536562,1
36333,24,79,3.5,1091534460,1
36336,24,81,3.5,1091265836,1
36337,24,82,0.5,1091536536,1
36338,24,83,2.0,1091539413,1
36341,24,87,3.0,1091265494,1
36343,24,91,1.5,1091264634,1
36344,24,92,2.5,1091704519,1
36353,24,95,3.0,1091267149,1
36354,24,96,4.0,1091703718,1
36361,24,97,2.5,1091260986,1
36379,24,98,4.5,1091535306,1
36394,24,101,3.0,1091267117,1
36397,24,102,4.0,1091703091,1
36401,24,103,2.5,1091537308,1
36402,24,104,4.0,1091260295,1
36424,24,109,3.0,1091537523,1
36425,24,110,2.5,1091535343,1
36427,24,111,3.0,1091537668,1
36429,24,113,3.5,1091266542,1
36431,24,114,0.5,1091262014,1
36433,24,116,2.5,1091266468,1
36442,24,117,2.0,1091537554,1
36443,24,118,3.5,1091537679,1
36446,24,120,2.0,1091537466,1
36447,24,121,2.0,1091537299,1
36456,24,126,3.0,1091537540,1
36459,24,127,3.5,1091537550,1
36460,24,128,2.5,1091537518,1
36462,24,129,2.5,1091260388,1
36464,24,130,1.5,1091537292,1
36467,24,131,4.5,1091534941,1
36475,24,134,2.5,1091264825,1
36478,24,135,1.5,1091267056,1
36480,24,136,3.0,1091267545,1
36481,24,137,3.0,1091539284,1
36482,24,138,4.0,1091535374,1
36497,24,141,3.0,1091265497,1
36498,24,142,4.5,1091536256,1
36502,24,144,3.0,1091265037,1
36510,24,145,2.0,1091709747,1
36567,24,153,1.5,1091537596,1
36569,24,154,2.0,1091537548,1
36585,24,157,3.5,1091537305,1
36586,24,158,2.0,1091537497,1
36596,24,159,3.0,1091537721,1
36604,24,160,4.0,1091261073,1
36652,24,164,2.5,1091261035,1
36656,24,165,3.5,1091537375,1
36731,24,168,3.5,1091537642,1
36780,24,171,3.0,1091537882,1
36781,24,172,2.5,1091538226,1
36782,24,173,3.0,1091261120,1
36846,24,180,1.5,1091261430,1
36871,24,181,2.5,1091261796,1
38796,25,0,3.0,1415620403,1
38799,25,4,2.0,1453049471,1
38805,25,8,2.5,1415620373,1
38806,25,9,2.5,1415620449,1
38807,25,10,3.0,1415620188,1
38809,25,15,3.0,1415620196,1
38810,25,16,2.0,1475232195,1
38811,25,19,3.0,1415707701,1
38812,25,21,3.0,1415620328,1
38814,25,22,2.0,1415620368,1
38816,25,24,2.0,1415877704,1
38817,25,26,3.0,1415620283,1
38818,25,27,4.5,1415615916,1
38819,25,32,4.5,1415790151,1
38820,25,33,4.5,1415616066,1
38821,25,34,3.0,1415620415,1
38822,25,35,2.5,1415620341,1
38823,25,37,3.5,1415615811,1
38824,25,42,2.5,1415620231,1
38825,25,44,3.0,1415620349,1
38832,25,47,3.0,1415620235,1
38833,25,48,3.5,1415620216,1
38834,25,50,2.5,1415620307,1
38835,25,51,3.0,1415620455,1
38836,25,52,2.5,1415620361,1
38837,25,53,3.0,1415620198,1
38838,25,54,2.5,1415620581,1
38840,25,55,3.0,1415620185,1
38842,25,58,3.0,1475232346,1
38846,25,59,4.0,1415615822,1
38847,25,62,5.0,1415615941,1
38850,25,65,2.0,1415620288,1
38852,25,68,2.0,1423492296,1
38853,25,70,3.5,1415615953,1
38854,25,72,2.5,1415620243,1
38855,25,76,4.0,1415620237,1
38861,25,79,4.0,1415881952,1
38862,25,80,4.5,1415616087,1
38864,25,81,3.5,1423492336,1
38865,25,82,3.0,1415620222,1
38867,25,83,2.5,1415620485,1
38873,25,87,4.0,1453049680,1
38876,25,88,4.5,1415616123,1
38877,25,90,3.5,1415620514,1
38878,25,91,5.0,1415620461,1
38879,25,92,4.0,1415620379,1
38884,25,94,2.5,1475232234,1
38887,25,95,3.0,1415620301,1
38888,25,96,3.0,1415620536,1
38892,25,97,2.5,1415620497,1
38917,25,99,3.5,1415620440,1
38920,25,101,5.0,1415789752,1
38923,25,103,3.0,1415709012,1
38924,25,104,4.0,1415790786,1
38939,25,109,3.0,1415620545,1
38940,25,113,2.5,1415620408,1
38941,25,114,3.0,1415620499,1
38942,25,115,3.0,1415620400,1
38951,25,117,2.0,1423491788,1
38952,25,118,2.0,1415620589,1
38954,25,119,1.5,1475234134,1
38955,25,120,3.5,1415620468,1
38956,25,121,4.0,1415620336,1
38957,25,122,3.0,1415706622,1
38962,25,123,3.5,1415620428,1
38965,25,125,3.5,1423683622,1
38969,25,127,4.5,1415620549,1
38970,25,128,4.0,1415620388,1
38975,25,130,2.5,1423492305,1
38978,25,131,3.5,1415790780,1
38982,25,134,2.5,1415706619,1
38983,25,135,3.0,1415620370,1
38987,25,136,3.0,1415620575,1
38990,25,137,3.5,1415620303,1
38995,25,139,3.5,1415627143,1
38996,25,140,2.5,1415620438,1
38998,25,142,3.5,1415620240,1
39001,25,144,2.5,1415620424,1
39012,25,146,2.5,1415620431,1
39014,25,148,4.0,1415616106,1
39018,25,149,3.0,1415887183,1
39036,25,151,3.0,1415620687,1
39040,25,152,4.0,1423492355,1
39047,25,153,3.0,1415707709,1
39059,25,157,3.0,1415616017,1
39062,25,158,3.0,1415620478,1
39066,25,159,3.0,1415620695,1
39074,25,160,3.0,1415615918,1
39092,25,162,3.5,1415877717,1
39126,25,164,3.0,1415620578,1
39127,25,165,3.5,1415615847,1
39184,25,168,3.5,1415615853,1
39212,25,170,2.5,1415626485,1
39214,25,171,4.5,1415615959,1
39215,25,173,3.0,1415615837,1
39216,25,174,4.0,1415616689,1
39219,25,175,3.0,1415627685,1
39243,25,176,4.0,1415616115,1
39250,25,177,2.0,1475232311,1
39256,25,178,4.0,1453049637,1
39270,25,180,2.0,1415706697,1
39284,25,181,2.5,1415616775,1
39314,25,182,2.5,1415616752,1
39328,25,183,3.0,1415616745,1
39338,25,184,3.0,1453048884,1
39369,25,187,2.5,1415617151,1
39400,25,189,2.5,1475233965,1
39401,25,190,2.5,1423552453,1
39403,25,192,2.5,1415617000,1
39410,25,193,4.0,1415707751,1
39433,25,195,4.0,1415616807,1
39496,25,197,3.0,1415708799,1
39555,25,198,3.5,1415616035,1
44085,26,0,3.5,1251290369,1
44088,26,4,4.5,1249856088,1
44089,26,5,3.0,1251289652,1
44094,26,10,4.0,1249942861,1
44095,26,11,4.0,1251290228,1
44097,26,16,1.5,1251289544,1
44098,26,20,4.0,1249854567,1
44099,26,21,3.5,1251894200,1
44103,26,24,2.0,1250793783,1
44106,26,27,4.0,1249942855,1
44108,26,30,3.0,1251290476,1
44109,26,33,4.5,1251289481,1
44110,26,36,4.0,1251591270,1
44111,26,37,5.0,1249857543,1
44112,26,42,4.0,1249856083,1
44113,26,43,3.0,1249856716,1
44117,26,46,5.0,1250792259,1
44121,26,49,3.5,1249856134,1
44124,26,51,3.0,1251591373,1
44126,26,53,4.0,1251403531,1
44127,26,54,1.5,1249854573,1
44128,26,55,4.0,1250792438,1
44129,26,56,3.5,1251289662,1
44130,26,57,4.5,1251591340,1
44132,26,59,4.5,1249858599,1
44133,26,60,3.0,1251756558,1
44134,26,62,3.5,1249942816,1
44135,26,63,2.5,1251591273,1
44137,26,65,3.0,1251290372,1
44138,26,67,5.0,1249856874,1
44140,26,70,4.5,1251289559,1
44141,26,71,3.0,1250793247,1
44142,26,72,4.5,1249943634,1
44144,26,73,2.0,1251289488,1
44148,26,76,2.5,1251289454,1
44151,26,81,1.5,1251290250,1
44152,26,82,4.0,1251894662,1
44155,26,84,2.5,1251290364,1
44157,26,86,3.5,1251591453,1
44160,26,87,4.0,1249858570,1
44163,26,89,2.5,1251290233,1
44164,26,90,3.0,1249941335,1
44177,26,94,4.0,1249941072,1
44193,26,103,4.0,1251289546,1
44194,26,104,4.0,1251545998,1
44196,26,107,3.5,1249854644,1
44202,26,112,2.5,1251591308,1
44203,26,113,2.0,1251546045,1
44204,26,114,3.5,1251290415,1
44205,26,115,3.0,1251289712,1
44206,26,116,2.5,1251591435,1
44210,26,117,2.5,1249941304,1
44211,26,118,3.5,1249941301,1
44212,26,119,3.0,1251591689,1
44214,26,121,4.0,1251289441,1
44216,26,124,3.0,1249941296,1
44217,26,125,3.0,1251545806,1
44218,26,128,4.5,1251289576,1
44221,26,130,3.5,1249941026,1
44223,26,131,3.5,1251290397,1
44232,26,134,3.5,1249857282,1
44233,26,135,2.5,1251289499,1
44234,26,136,2.5,1251591297,1
44236,26,138,1.0,1251289581,1
44241,26,139,4.0,1251290665,1
44242,26,140,4.0,1250204207,1
44244,26,142,4.0,1251290503,1
44246,26,143,2.5,1251289795,1
44254,26,144,3.5,1251289689,1
44267,26,147,3.5,1251290366,1
44270,26,149,2.5,1251290374,1
44276,26,151,2.5,1249854639,1
44278,26,152,3.0,1251289791,1
44283,26,153,4.0,1250204191,1
44286,26,155,3.0,1249854649,1
44303,26,158,4.0,1249856841,1
44312,26,160,1.5,1249942702,1
44323,26,161,3.0,1251290380,1
44328,26,162,4.0,1250205402,1
44332,26,163,3.5,1251591425,1
44349,26,164,3.0,1251290469,1
44351,26,165,3.5,1251289603,1
44421,26,169,4.0,1250791627,1
44424,26,170,2.5,1251289788,1
44426,26,171,5.0,1249858549,1
44427,26,172,3.5,1251591428,1
44430,26,173,3.0,1251289657,1
44451,26,176,4.5,1249858603,1
44458,26,177,2.5,1251290960,1
44476,26,179,2.5,1251290647,1
44482,26,180,2.5,1251290410,1
44500,26,181,2.5,1251289781,1
44525,26,182,3.5,1250792310,1
44538,26,184,2.5,1249943009,1
44544,26,185,4.0,1249943005,1
44566,26,187,2.0,1250204283,1
44589,26,189,4.0,1250792416,1
44590,26,190,2.5,1251290890,1
44591,26,191,3.0,1251591321,1
44597,26,193,4.0,1251289553,1
44611,26,194,3.0,1250204098,1
44623,26,195,4.0,1251546004,1
44651,26,196,2.5,1249942335,1
44664,26,197,0.5,1249858554,1
45775,27,1,3.0,1090987258,1
45776,27,4,3.0,1091044713,1
45777,27,5,2.0,1090986885,1
45787,27,10,4.0,1090986734,1
45788,27,12,1.5,1090984941,1
45790,27,15,2.5,1090986730,1
45791,27,16,1.0,1090986785,1
45792,27,21,3.0,1090986789,1
45795,27,23,3.5,1090986254,1
45796,27,24,2.5,1090986854,1
45797,27,25,1.5,1090985005,1
45798,27,26,3.0,1090985459,1
45799,27,27,5.0,1090985773,1
45800,27,29,3.0,1091495050,1
45801,27,30,3.5,1090985276,1
45802,27,31,2.5,1090986842,1
45803,27,32,4.0,1090987144,1
45804,27,33,4.5,1090986686,1
45806,27,35,2.0,1090986803,1
45807,27,37,5.0,1090986737,1
45809,27,42,4.0,1090986791,1
45810,27,44,2.5,1090986773,1
45813,27,46,4.0,1090986824,1
45816,27,47,3.5,1090986781,1
45817,27,48,3.5,1090986743,1
45819,27,50,2.5,1090986873,1
45821,27,53,3.0,1090986722,1
45822,27,54,2.0,1090985269,1
45824,27,55,1.5,1090985849,1
45827,27,56,2.0,1090986859,1
45829,27,59,3.0,1090986776,1
45830,27,61,2.5,1090985249,1
45831,27,62,3.0,1090985710,1
45834,27,66,2.5,1090986875,1
45835,27,67,2.5,1090986778,1
45837,27,68,3.5,1090986728,1
45838,27,69,3.5,1090986725,1
45839,27,70,4.0,1090986717,1
45840,27,73,3.5,1090986838,1
45841,27,74,4.0,1090986769,1
45843,27,75,3.5,1090984996,1
45845,27,76,2.5,1090986797,1
45849,27,81,4.0,1090987293,1
45850,27,82,3.0,1090986759,1
45852,27,83,3.0,1091495030,1
45853,27,84,1.5,1090985263,1
45855,27,86,3.5,1091495027,1
45858,27,87,3.5,1090986846,1
45859,27,91,3.0,1090984956,1
45860,27,92,2.5,1090985878,1
45866,27,94,1.5,1090986470,1
45868,27,96,4.0,1090987215,1
45886,27,99,4.0,1090984958,1
45889,27,102,3.0,1090986271,1
45892,27,103,3.0,1090986298,1
45893,27,104,3.0,1090987283,1
45906,27,108,2.5,1090987297,1
45907,27,109,4.0,1090984961,1
45908,27,110,2.0,1090984945,1
45909,27,112,3.0,1091494995,1
45911,27,113,3.0,1090985523,1
45914,27,114,2.0,1090986187,1
45915,27,116,3.5,1090985584,1
45922,27,117,3.0,1091044666,1
45923,27,120,2.5,1090985980,1
45924,27,122,1.0,1090985907,1
45927,27,125,4.0,1091494984,1
45929,27,126,4.0,1090984985,1
45930,27,127,3.0,1090986010,1
45931,27,128,4.5,1091044677,1
45932,27,129,2.5,1090986200,1
45935,27,131,4.0,1090986465,1
45938,27,132,2.0,1091495397,1
45942,27,134,2.0,1090984970,1
45945,27,135,4.0,1090986433,1
45946,27,136,3.0,1090987377,1
45947,27,137,4.0,1091494987,1
45958,27,139,3.5,1090984953,1
45960,27,142,4.0,1090986880,1
45974,27,146,4.0,1090984962,1
45976,27,148,5.0,1090986355,1
45981,27,149,3.0,1090986324,1
45982,27,150,3.5,1090986372,1
45991,27,151,2.5,1091044737,1
45994,27,152,2.5,1090986253,1
46004,27,154,2.0,1090985951,1
46017,27,157,4.0,1090987139,1
46026,27,160,4.0,1090984916,1
46034,27,161,3.0,1090986400,1
46040,27,163,3.0,1091495178,1
46063,27,164,3.0,1090985760,1
46093,27,167,3.5,1090987274,1
46103,27,168,4.0,1090987129,1
46152,27,178,5.0,1090987266,1
46165,27,180,3.0,1090985991,1
46173,27,181,4.0,1090986151,1
46189,27,182,3.5,1090985366,1
46195,28,0,2.5,1095881240,1
46197,28,1,4.0,1190126825,1
46200,28,3,4.5,1095784031,1
46213,28,8,2.5,1096908275,1
46214,28,10,3.0,1095880756,1
46215,28,11,4.0,1095887912,1
46216,28,14,3.5,1097866669,1
46218,28,15,2.0,1095783214,1
46219,28,16,3.0,1097864713,1
46221,28,17,2.0,1096484518,1
46228,28,23,3.5,1095948260,1
46230,28,24,1.0,1095887838,1
46234,28,26,3.5,1095880929,1
46236,28,27,4.0,1095880805,1
46239,28,28,4.0,1095881477,1
46240,28,29,2.5,1097170891,1
46242,28,32,3.5,1097864741,1
46243,28,33,4.5,1095783206,1
46244,28,34,3.5,1097170882,1
46250,28,37,4.5,1095783193,1
46252,28,39,3.5,1095881386,1
46253,28,42,1.0,1095880837,1
46254,28,43,3.0,1095778025,1
46261,28,46,4.0,1095778799,1
46265,28,47,3.0,1095880830,1
46266,28,48,3.5,1095783195,1
46267,28,49,3.0,1096908246,1
46272,28,53,3.5,1095887822,1
46275,28,55,3.5,1095880743,1
46279,28,56,3.0,1095880889,1
46280,28,58,3.0,1095881225,1
46282,28,59,4.0,1095877754,1
46284,28,62,4.0,1095783309,1
46287,28,65,3.5,1095880987,1
46288,28,66,1.5,1095887844,1
46289,28,67,3.5,1095778823,1
46291,28,68,3.0,1095880752,1
46292,28,69,3.5,1095880747,1
46293,28,70,4.0,1095783219,1
46294,28,71,5.0,1095778786,1
46295,28,72,5.0,1095778809,1
46297,28,73,5.0,1095783285,1
46298,28,74,4.0,1095877861,1
46301,28,76,3.0,1095880842,1
46306,28,80,4.0,1095783650,1
46308,28,81,3.5,1095878877,1
46309,28,82,1.5,1095880767,1
46312,28,84,1.5,1095887928,1
46316,28,87,5.0,1095877251,1
46324,28,88,5.0,1095783937,1
46327,28,89,4.5,1095877999,1
46328,28,90,3.5,1095881411,1
46330,28,91,5.0,1095783276,1
46331,28,92,4.5,1095877374,1
46355,28,95,4.0,1095878539,1
46360,28,97,3.0,1097412076,1
46376,28,98,4.5,1095778451,1
46387,28,99,3.5,1095881545,1
46388,28,100,4.5,1095783488,1
46391,28,101,4.0,1095783286,1
46392,28,102,4.0,1095878564,1
46394,28,103,4.0,1095784029,1
46395,28,104,4.0,1190130931,1
46396,28,105,3.5,1095778446,1
46401,28,107,5.0,1095778794,1
46410,28,110,4.0,1095881467,1
46413,28,111,3.5,1095948636,1
46414,28,114,3.5,1095881448,1
46427,28,117,3.5,1095881623,1
46429,28,119,1.5,1103032260,1
46432,28,120,3.0,1095881443,1
46434,28,121,3.5,1095783233,1
46436,28,123,3.0,1097412068,1
46439,28,124,4.0,1095948442,1
46440,28,125,3.0,1095881484,1
46444,28,127,2.5,1095881614,1
46446,28,128,4.0,1095881563,1
46450,28,130,2.0,1095880956,1
46455,28,131,4.0,1095948440,1
46467,28,134,2.0,1095948360,1
46469,28,135,2.0,1095881370,1
46473,28,136,2.5,1096573464,1
46476,28,137,3.5,1096573454,1
46478,28,138,4.0,1095881260,1
46484,28,139,4.0,1095881549,1
46485,28,140,4.0,1095881581,1
46489,28,141,5.0,1095948991,1
46490,28,142,1.5,1095880920,1
46491,28,143,2.5,1096655956,1
46502,28,144,4.0,1095881593,1
46522,28,146,4.0,1095881524,1
46525,28,147,3.5,1095778085,1
46526,28,148,3.0,1095878941,1
46533,28,149,3.5,1095778816,1
46551,28,151,3.5,1095949018,1
46564,28,153,2.5,1095881628,1
46568,28,154,4.0,1095881596,1
46569,28,155,4.0,1095783227,1
46574,28,156,4.0,1095783254,1
46587,28,157,3.5,1095880972,1
46608,28,160,4.0,1095878862,1
46630,28,162,3.0,1095948342,1
46641,28,163,4.5,1095878910,1
46683,28,164,2.5,1096573459,1
46691,28,165,2.5,1095783201,1
46698,28,166,4.0,1096908333,1
46737,28,167,4.0,1095878450,1
46751,28,168,3.5,1095783788,1
46790,28,169,3.5,1095778756,1
46792,28,170,2.5,1095783356,1
46799,28,171,3.0,1095949322,1
46800,28,172,3.5,1095966117,1
46803,28,173,3.0,1095783691,1
46843,28,176,4.0,1095778763,1
46854,28,177,2.0,1096034470,1
46872,28,178,4.0,1095783341,1
46889,28,179,1.0,1096034376,1
46900,28,180,2.0,1096034278,1
46922,28,181,2.0,1096034661,1
46987,28,182,3.5,1095959354,1
47009,28,185,3.5,1103031162,1
47015,28,186,3.5,1190126741,1
47022,28,188,4.5,1190126827,1
47023,28,189,3.0,1190126770,1
47024,28,190,3.5,1190126842,1
47025,28,191,3.0,1190130847,1
47026,28,192,3.5,1190126744,1
47027,28,193,3.0,1190126654,1
47032,28,194,4.0,1190126682,1
47037,28,195,3.5,1190126700,1
50173,29,0,4.0,974650256,1
50179,29,3,5.0,974647625,1
50181,29,4,3.0,976550355,1
50183,29,6,3.0,974647604,1
50199,29,7,2.0,974649097,1
50211,29,8,4.0,976549329,1
50214,29,9,2.0,980646050,1
50215,29,11,3.0,980646996,1
50216,29,12,3.0,974650341,1
50219,29,13,3.0,980647835,1
50221,29,14,4.0,974649844,1
50224,29,15,4.0,974648556,1
50225,29,16,5.0,976549469,1
50227,29,17,3.0,974650775,1
50229,29,19,4.0,1025493641,1
50230,29,20,4.0,974649779,1
50231,29,21,4.0,974651808,1
50239,29,22,2.0,974651274,1
50250,29,23,4.0,974648408,1
50257,29,25,3.0,974649779,1
50258,29,26,4.0,980646409,1
50259,29,27,5.0,980647693,1
50261,29,28,3.0,974648516,1
50269,29,31,1.0,974650323,1
50270,29,32,3.0,976550070,1
50272,29,33,4.0,974648334,1
50273,29,34,4.0,980646321,1
50279,29,35,4.0,974654510,1
50280,29,36,3.0,976548527,1
50281,29,37,4.0,993519235,1
50283,29,38,3.0,976549395,1
50285,29,39,3.0,974648624,1
50287,29,40,3.0,974653485,1
50288,29,41,3.0,974649010,1
50289,29,42,4.0,976550363,1
50290,29,45,2.0,974649025,1
50298,29,46,4.0,976548508,1
50306,29,47,5.0,974649097,1
50308,29,48,4.0,974653366,1
50318,29,50,5.0,976549352,1
50321,29,51,4.0,974654486,1
50326,29,53,5.0,974648420,1
50329,29,54,4.0,976549469,1
50335,29,55,5.0,974648702,1
50342,29,56,5.0,980647156,1
50351,29,59,5.0,974652691,1
50352,29,60,4.0,980646086,1
50356,29,61,5.0,974649747,1
50357,29,62,3.0,974654124,1
50365,29,65,4.0,976548556,1
50366,29,66,4.0,974649733,1
50367,29,67,4.0,974648717,1
50369,29,68,5.0,976548992,1
50370,29,69,4.0,976549722,1
50371,29,70,5.0,974648306,1
50372,29,71,3.0,990505691,1
50373,29,72,5.0,974648702,1
50375,29,73,5.0,974653197,1
50378,29,74,2.0,974648379,1
50380,29,75,4.0,974648669,1
50384,29,76,5.0,974649824,1
50394,29,78,4.0,974649747,1
50404,29,80,2.0,980646684,1
50406,29,82,4.0,974650168,1
50409,29,83,2.0,976549395,1
50410,29,84,3.0,974654486,1
50412,29,85,4.0,976583828,1
50413,29,86,4.0,974648702,1
50435,29,89,4.0,990504996,1
50436,29,90,4.0,976564719,1
50439,29,93,5.0,990505255,1
50455,29,94,5.0,985347793,1
50463,29,97,5.0,974654157,1
50488,29,99,5.0,990505434,1
50489,29,100,3.0,976564680,1
50492,29,103,4.0,974647587,1
50509,29,109,4.0,976548148,1
50511,29,110,4.0,974654157,1
50513,29,111,2.0,974650927,1
50515,29,112,5.0,976564950,1
50518,29,114,2.0,974654510,1
50519,29,115,5.0,974647675,1
50521,29,116,3.0,974649795,1
50545,29,117,1.0,974654533,1
50547,29,118,4.0,974650768,1
50549,29,119,1.0,976549641,1
50552,29,120,4.0,974654414,1
50554,29,121,4.0,974649038,1
50555,29,122,5.0,974648702,1
50564,29,123,5.0,976549013,1
50574,29,124,3.0,974648669,1
50578,29,126,3.0,974648762,1
50587,29,127,2.0,974650277,1
50589,29,128,4.0,976549047,1
50595,29,129,1.0,974654510,1
50602,29,130,4.0,977704674,1
50608,29,131,2.0,993688787,1
50648,29,134,1.0,974651095,1
50652,29,135,4.0,980646156,1
50653,29,137,5.0,976806290,1
50655,29,138,4.0,990505745,1
50661,29,139,3.0,974654224,1
50662,29,140,5.0,974650912,1
50670,29,143,5.0,974654258,1
50684,29,144,2.0,976549751,1
50689,29,145,2.0,976565342,1
50717,29,146,5.0,974653045,1
50727,29,147,3.0,974648733,1
50735,29,149,2.0,974648733,1
50755,29,151,4.0,976654237,1
50762,29,152,2.0,974650853,1
50783,29,153,4.0,976549276,1
50788,29,155,4.0,974649543,1
50792,29,156,4.0,974648350,1
50806,29,157,3.0,974648408,1
50829,29,159,3.0,976548480,1
50852,29,161,2.0,974649011,1
50861,29,162,5.0,974654788,1
50920,29,164,3.0,974654157,1
50927,29,165,4.0,976547931,1
51017,29,167,4.0,982377944,1
51047,29,168,5.0,993503198,1
51104,29,169,4.0,1013537574,1
51107,29,170,3.0,1019428217,1
51114,29,172,3.0,1025493641,1
51118,29,173,5.0,1009250564,1
53248,30,0,5.0,1499529067,1
53251,30,2,5.0,1500663805,1
53252,30,4,4.0,1499528780,1
53256,30,9,3.0,1499529073,1
53257,30,10,3.5,1499528854,1
53258,30,11,4.0,1499538405,1
53260,30,15,5.0,1499538549,1
53261,30,17,3.0,1500663830,1
53264,30,23,2.0,1499538465,1
53265,30,24,4.0,1499538601,1
53266,30,27,4.0,1499528752,1
53267,30,33,5.0,1499538539,1
53268,30,35,4.5,1499537417,1
53269,30,36,2.5,1499529426,1
53270,30,37,4.0,1499528756,1
53271,30,38,2.5,1499538138,1
53272,30,42,4.5,1499538570,1
53274,30,46,3.0,1499537590,1
53277,30,47,3.0,1499538565,1
53279,30,53,4.0,1499538552,1
53280,30,55,4.0,1499538543,1
53281,30,56,4.0,1499538594,1
53282,30,59,3.5,1499538546,1
53283,30,63,3.5,1499891692,1
53284,30,65,3.0,1500114255,1
53285,30,67,5.0,1499538560,1
53287,30,69,3.5,1499538555,1
53288,30,70,3.5,1499538541,1
53289,30,72,3.0,1499538577,1
53290,30,73,4.0,1499538595,1
53291,30,76,4.0,1499538572,1
53293,30,81,5.0,1499538140,1
53294,30,82,4.0,1499538550,1
53295,30,84,3.0,1500663804,1
53297,30,87,3.0,1499538524,1
53300,30,95,4.5,1499537803,1
53312,30,109,2.5,1499625357,1
53313,30,112,5.0,1499890762,1
53318,30,117,4.0,1499539768,1
53319,30,118,4.0,1499539774,1
53321,30,120,4.0,1499537637,1
53322,30,121,3.5,1499537465,1
53323,30,122,4.0,1499791189,1
53325,30,125,4.0,1499539767,1
53327,30,126,3.0,1499539840,1
53329,30,127,4.0,1499539734,1
53330,30,128,5.0,1499529337,1
53332,30,130,5.0,1499538574,1
53334,30,131,3.5,1499538209,1
53338,30,134,3.0,1499539829,1
53340,30,135,5.0,1499537987,1
53345,30,139,4.5,1500738888,1
53346,30,140,4.0,1500211576,1
53347,30,142,5.0,1499528857,1
53349,30,144,3.5,1499537835,1
53354,30,146,2.5,1500211584,1
53358,30,149,3.0,1499539842,1
53364,30,153,3.0,1499539845,1
53366,30,155,2.5,1499539784,1
53375,30,157,3.0,1499538562,1
53384,30,160,4.0,1499528845,1
53391,30,162,3.5,1499537984,1
53400,30,165,4.0,1499538568,1
53427,30,169,3.0,1500846627,1
53428,30,170,5.0,1499529422,1
53431,30,172,4.0,1499537610,1
53432,30,173,4.0,1499528803,1
53433,30,174,3.0,1499622273,1
53442,30,177,5.0,1499529429,1
53453,30,179,4.0,1499963558,1
53456,30,180,4.0,1499722368,1
53464,30,181,3.5,1499537849,1
53470,30,182,5.0,1499529344,1
53476,30,183,5.0,1499528885,1
53478,30,184,4.0,1499528877,1
53483,30,186,4.0,1499705789,1
53498,30,189,5.0,1499528966,1
53499,30,191,3.5,1499537356,1
53502,30,193,5.0,1499890760,1
53513,30,195,5.0,1501606104,1
53528,30,197,3.5,1499528819,1
53557,30,198,4.5,1499528844,1
53619,30,199,3.5,1499622186,1
53887,31,9,3.0,1490189822,1
53888,31,10,3.0,1490189827,1
53889,31,11,4.0,1490189822,1
53890,31,20,2.0,1490189823,1
53891,31,21,1.0,1490189821,1
53901,31,26,4.0,1490189820,1
53902,31,27,5.0,1490189828,1
53903,31,30,5.0,1490189824,1
53904,31,32,5.0,1490189819,1
53905,31,33,5.0,1490189828,1
53906,31,37,4.0,1490189821,1
53908,31,39,3.0,1490189826,1
53909,31,44,2.0,1490189823,1
53912,31,46,3.0,1490189827,1
53914,31,47,2.0,1490189826,1
53917,31,49,3.0,1490189827,1
53918,31,54,2.0,1490189825,1
53920,31,55,2.0,1490189827,1
53921,31,56,2.0,1490189820,1
